Directory,Filename,BarcodeLocation,BarcodeCity,BarcodeState,ProcessRekognition,Colour,Rating,Orientation,Tags
\HJMIRAQY4i,HJMIRAQY4i 104.JPG,283,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 105.JPG,283,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 106.JPG,287,,,TRUE,Green,5,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 107.JPG,287,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 108.JPG,287,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 109.JPG,287,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 110.JPG,287,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 111.JPG,287,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 112.JPG,287,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 113.JPG,287,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 114.JPG,287,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 115.JPG,287,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 116.JPG,287,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 117.JPG,287,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 118.JPG,287,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 119.JPG,287,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 120.JPG,287,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 121.JPG,287,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 122.JPG,287,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 123.JPG,287,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 124.JPG,287,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 125.JPG,287,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 126.JPG,290,,,FALSE,Green,5,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 127.JPG,290,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 128.JPG,290,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 129.JPG,290,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 130.JPG,290,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 131.JPG,290,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 132.JPG,290,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 133.JPG,290,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 134.JPG,290,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 135.JPG,290,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 136.JPG,290,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 137.JPG,290,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 138.JPG,290,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 139.JPG,290,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 140.JPG,290,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 141.JPG,290,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 142.JPG,290,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 143.JPG,290,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 144.JPG,290,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 145.JPG,290,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 146.JPG,290,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 147.JPG,290,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 148.JPG,294,,,TRUE,Green,5,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 149.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 150.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 151.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 152.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 153.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 154.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 155.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 156.JPG,294,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 157.JPG,294,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 158.JPG,294,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 159.JPG,294,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 160.JPG,294,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 161.JPG,294,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 162.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 163.JPG,294,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 164.JPG,294,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 165.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 166.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 167.JPG,294,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 168.JPG,294,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 169.JPG,294,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 170.JPG,239,,,FALSE,Green,5,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 171.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 172.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 173.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 174.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 175.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 176.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 177.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 178.JPG,239,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 179.JPG,239,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 180.JPG,239,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 181.JPG,239,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 182.JPG,239,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 183.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 184.JPG,239,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 185.JPG,239,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 186.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 187.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 188.JPG,239,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 189.JPG,239,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 190.JPG,239,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 191.JPG,242,,,FALSE,Green,5,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 192.JPG,242,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 193.JPG,242,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 194.JPG,242,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 195.JPG,242,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 196.JPG,242,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 197.JPG,242,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 198.JPG,242,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 199.JPG,242,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 200.JPG,242,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 201.JPG,242,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 202.JPG,242,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 203.JPG,242,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 204.JPG,242,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 205.JPG,242,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 206.JPG,242,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 207.JPG,242,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 208.JPG,242,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 209.JPG,242,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 210.JPG,242,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 211.JPG,246,,,TRUE,Green,5,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 212.JPG,246,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 213.JPG,246,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 214.JPG,246,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 215.JPG,246,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 216.JPG,246,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 217.JPG,246,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 218.JPG,246,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 219.JPG,246,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 220.JPG,246,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 221.JPG,246,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 222.JPG,246,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 223.JPG,246,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 224.JPG,246,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 225.JPG,246,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 226.JPG,246,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 227.JPG,246,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 228.JPG,249,,,TRUE,Green,5,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 229.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 230.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 231.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 232.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 233.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 234.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 235.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 236.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 237.JPG,249,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 238.JPG,249,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 239.JPG,249,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 240.JPG,249,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 241.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 242.JPG,249,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 243.JPG,249,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 244.JPG,249,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 245.JPG,249,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 246.JPG,249,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 247.JPG,249,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 248.JPG,249,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 249.JPG,253,,,FALSE,Green,5,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 250.JPG,253,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 251.JPG,253,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 252.JPG,253,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 253.JPG,253,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 254.JPG,253,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 255.JPG,253,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 256.JPG,253,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 257.JPG,253,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 258.JPG,253,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 259.JPG,253,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 260.JPG,253,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 261.JPG,253,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 262.JPG,253,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 263.JPG,253,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 264.JPG,253,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 265.JPG,253,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 266.JPG,255,,,TRUE,Green,5,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 267.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 268.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 269.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 270.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 271.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 272.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 273.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 274.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 275.JPG,255,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 276.JPG,255,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 277.JPG,255,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 278.JPG,255,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 279.JPG,255,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 280.JPG,255,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 281.JPG,255,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 282.JPG,255,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 283.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 284.JPG,255,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 285.JPG,258,,,FALSE,Green,5,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 286.JPG,258,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 287.JPG,258,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 288.JPG,258,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 289.JPG,258,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 290.JPG,258,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 291.JPG,258,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 292.JPG,258,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 293.JPG,258,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 294.JPG,258,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 295.JPG,258,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 296.JPG,258,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 297.JPG,258,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 298.JPG,258,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 299.JPG,258,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 300.JPG,258,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 301.JPG,258,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 302.JPG,258,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 303.JPG,258,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 304.JPG,258,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 305.JPG,258,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 306.JPG,258,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 307.JPG,262,,,FALSE,Green,5,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 308.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 309.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 310.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 311.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 312.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 313.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 314.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 315.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 316.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 317.JPG,262,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 318.JPG,262,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 319.JPG,262,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 320.JPG,262,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 321.JPG,262,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 322.JPG,262,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 323.JPG,262,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 324.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 325.JPG,262,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 326.JPG,262,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 327.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 328.JPG,262,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 329.JPG,262,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 330.JPG,262,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 331.JPG,262,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 332.JPG,266,,,TRUE,Green,5,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 333.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 334.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 335.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 336.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 337.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 338.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 339.JPG,266,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 340.JPG,266,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 341.JPG,266,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 342.JPG,266,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 343.JPG,266,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 344.JPG,266,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 345.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 346.JPG,266,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 347.JPG,266,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 348.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 349.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 350.JPG,266,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 351.JPG,266,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 352.JPG,266,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 353.JPG,266,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 001.JPG,319,,,FALSE,Green,5,Landscape,
\HJMIRAQY5i,HJMIRAQY5i 002.JPG,319,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 003.JPG,319,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 004.JPG,319,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 005.JPG,319,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 006.JPG,319,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 007.JPG,319,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 008.JPG,319,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 009.JPG,319,,,FALSE,,,Landscape,
\HJMIRAQY5i,HJMIRAQY5i 010.JPG,319,,,FALSE,,,Landscape,
\HJMIRAQY5i,HJMIRAQY5i 011.JPG,319,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY5i,HJMIRAQY5i 012.JPG,319,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 013.JPG,319,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY5i,HJMIRAQY5i 014.JPG,319,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY5i,HJMIRAQY5i 015.JPG,319,,,FALSE,,,Landscape,
\HJMIRAQY5i,HJMIRAQY5i 016.JPG,319,,,FALSE,,,Landscape,
\HJMIRAQY5i,HJMIRAQY5i 017.JPG,319,,,FALSE,,,Landscape,
\HJMIRAQY5i,HJMIRAQY5i 018.JPG,319,,,FALSE,,,Landscape,
\HJMIRAQY5i,HJMIRAQY5i 019.JPG,319,,,FALSE,,,Landscape,
\HJMIRAQY5i,HJMIRAQY5i 020.JPG,319,,,FALSE,,,Landscape,
\HJMIRAQY5i,HJMIRAQY5i 021.JPG,315,,,TRUE,Green,5,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 022.JPG,315,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 023.JPG,315,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 024.JPG,315,,,TRUE,Blue,,Portrait,
\HJMIRAQY5i,HJMIRAQY5i 025.JPG,315,,,TRUE,Blue,,Portrait,
